MatchID,TEAMID,COUNTRY,SEASON,MATCHDATE,TEAMID,TEAMAVG,TEAMMAX,TEAMMIN
24127,21518,21518, u'2014/2015', u'2014-09-21 00:00:00',8634,28,31,22
24128,21518,21518, u'2014/2015', u'2014-09-25 00:00:00',8558,27,33,21
24128,21518,21518, u'2014/2015', u'2014-09-25 00:00:00',8305,27,32,22
24129,21518,21518, u'2014/2015', u'2014-09-25 00:00:00',10267,24,30,19
24129,21518,21518, u'2014/2015', u'2014-09-25 00:00:00',7869,27,33,20
24130,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8302,27,32,20
24130,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8560,26,31,22
24131,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',9865,25,32,21
24131,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',9906,28,33,22
24132,21518,21518, u'2014/2015', u'2014-09-23 00:00:00',9910,26,31,21
24132,21518,21518, u'2014/2015', u'2014-09-23 00:00:00',9783,28,34,23
24133,21518,21518, u'2014/2015', u'2014-09-23 00:00:00',8633,25,29,21
24133,21518,21518, u'2014/2015', u'2014-09-23 00:00:00',10268,29,35,23
24134,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8372,27,31,23
24134,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',10205,25,30,22
24135,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8370,26,33,22
24135,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8315,27,34,20
24136,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',7878,26,35,21
24136,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8581,27,34,20
24137,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',9864,26,35,19
24137,21518,21518, u'2014/2015', u'2014-09-24 00:00:00',8634,26,31,22
24138,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',8305,26,32,20
24138,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',9864,27,35,20
24139,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',7869,25,32,21
24139,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',8558,27,33,23
24140,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',8560,27,31,22
24140,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',10267,24,30,19
24141,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',9906,28,33,19
24141,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8302,26,32,23
24142,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',9783,28,34,23
24142,21518,21518, u'2014/2015', u'2014-09-28 00:00:00',9865,25,30,21
24143,21518,21518, u'2014/2015', u'2014-09-26 00:00:00',10268,26,34,22
24143,21518,21518, u'2014/2015', u'2014-09-26 00:00:00',9910,26,30,20
24144,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',10205,25,33,20
24144,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8633,26,33,21
24145,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8315,28,34,20
24145,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8372,26,31,22
24146,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8581,28,34,21
24146,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8370,27,34,22
24147,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',8634,28,34,19
24147,21518,21518, u'2014/2015', u'2014-09-27 00:00:00',7878,26,35,18
24148,21518,21518, u'2014/2015', u'2014-10-03 00:00:00',8305,26,32,20
24148,21518,21518, u'2014/2015', u'2014-10-03 00:00:00',7869,26,32,21
24149,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',8558,26,33,21
24149,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',8560,27,31,22
24150,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',10267,24,30,19
24150,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',9906,28,33,22
24151,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',8302,26,32,20
24151,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',9783,28,34,19
24152,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',9865,26,35,21
24152,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',10268,27,34,22
24153,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',9910,26,31,21
24153,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',10205,24,30,17
24154,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',8633,27,33,22
24154,21518,21518, u'2014/2015', u'2014-10-05 00:00:00',8315,26,34,20
24155,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',8372,27,31,24
24155,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',8581,26,33,20
24156,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',8370,27,34,22
24156,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',8634,27,34,19
24157,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',9864,26,33,20
24157,21518,21518, u'2014/2015', u'2014-10-04 00:00:00',7878,27,35,21
24158,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',7869,25,32,21
24158,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',9864,26,35,19
24159,21518,21518, u'2014/2015', u'2014-10-20 00:00:00',8560,27,32,22
24159,21518,21518, u'2014/2015', u'2014-10-20 00:00:00',8305,26,32,20
24160,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',9906,28,33,19
24160,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',8558,27,33,21
24161,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',9783,25,29,21
24161,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',10267,24,30,19
24162,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',10268,27,34,22
24162,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',8302,26,32,20
24163,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',10205,26,33,20
24163,21518,21518, u'2014/2015', u'2014-10-19 00:00:00',9865,25,30,21
24164,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',8315,28,34,20
24164,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',9910,26,31,21
24165,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',8581,27,38,20
24165,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',8633,26,33,22
24166,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',8634,28,34,22
24166,21518,21518, u'2014/2015', u'2014-10-18 00:00:00',8372,26,28,22
24167,21518,21518, u'2014/2015', u'2014-10-17 00:00:00',7878,27,35,21
24167,21518,21518, u'2014/2015', u'2014-10-17 00:00:00',8370,27,34,22
24168,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',7869,25,32,21
24168,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',8560,26,32,22
24169,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',8305,27,32,20
24169,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',9906,27,30,22
24170,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',8558,26,33,22
24170,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',9783,25,29,21
24171,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',10267,24,30,19
24171,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',10268,27,33,22
24172,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',8302,26,32,20
24172,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',10205,25,30,20
24173,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',9865,25,30,21
24173,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',8315,27,33,20
24174,21518,21518, u'2014/2015', u'2014-10-24 00:00:00',9910,25,31,18
24174,21518,21518, u'2014/2015', u'2014-10-24 00:00:00',8581,28,38,21
24175,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',8633,27,33,22
24175,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',8634,29,34,22
24176,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',8372,27,31,22
24176,21518,21518, u'2014/2015', u'2014-10-25 00:00:00',7878,26,35,18
24177,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',9864,26,35,19
24177,21518,21518, u'2014/2015', u'2014-10-26 00:00:00',8370,27,34,22
24178,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',8581,27,39,21
24178,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',9910,26,29,20
24179,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',9906,27,34,20
24179,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',8306,26,33,23
24180,21518,21518, u'2015/2016', u'2015-08-21 00:00:00',9864,27,32,20
24180,21518,21518, u'2015/2016', u'2015-08-21 00:00:00',8302,28,33,25
24181,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',8315,28,34,21
24181,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',8634,28,32,22
24182,21518,21518, u'2015/2016', u'2015-08-24 00:00:00',7878,27,34,20
24182,21518,21518, u'2015/2016', u'2015-08-24 00:00:00',8372,26,30,22
24183,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',8558,26,31,19
24183,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',8305,27,33,20
24184,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',8603,28,34,22
24184,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',10205,24,31,18
24185,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',9869,25,31,19
24185,21518,21518, u'2015/2016', u'2015-08-23 00:00:00',8633,26,30,22
24186,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',9783,29,35,26
24186,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',8560,25,32,20
24187,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',8370,29,35,22
24187,21518,21518, u'2015/2016', u'2015-08-22 00:00:00',10267,24,31,19
24188,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',8372,25,32,21
24188,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',8370,29,35,22
24189,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8305,28,33,23
24189,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8634,27,32,20
24190,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',10205,25,31,21
24190,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8302,27,32,22
24191,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8633,25,30,22
24191,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8306,27,33,23
24192,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8560,27,32,23
24192,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',9910,26,29,21
24193,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',10267,24,31,20
24193,21518,21518, u'2015/2016', u'2015-10-31 00:00:00',8581,28,39,21
24194,21518,21518, u'2015/2016', u'2015-10-30 00:00:00',9783,29,35,22
24194,21518,21518, u'2015/2016', u'2015-10-30 00:00:00',9906,27,34,20
24195,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',9869,25,31,19
24195,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',9864,27,36,19
24196,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',8603,27,34,19
24196,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',8315,27,34,21
24197,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',8558,24,29,19
24197,21518,21518, u'2015/2016', u'2015-11-01 00:00:00',7878,26,34,19
24198,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',8372,24,29,21
24198,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',8305,28,33,21
24199,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',8634,28,32,20
24199,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',10205,26,34,20
24200,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',8302,27,29,22
24200,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',8633,27,32,23
24201,21518,21518, u'2015/2016', u'2015-11-06 00:00:00',8306,27,33,23
24201,21518,21518, u'2015/2016', u'2015-11-06 00:00:00',8560,27,32,23
24202,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',9910,27,29,21
24202,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',10267,23,31,19
24203,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',8581,27,35,21
24203,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',9783,28,33,22
24204,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',9906,27,34,22
24204,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',9869,25,31,19
24205,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',9864,29,36,22
24205,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',8603,29,34,21
24206,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',8315,28,35,21
24206,21518,21518, u'2015/2016', u'2015-11-08 00:00:00',8558,25,29,19
24207,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',8370,30,35,22
24207,21518,21518, u'2015/2016', u'2015-11-07 00:00:00',7878,27,34,22
24208,21518,21518, u'2015/2016', u'2015-11-23 00:00:00',8305,27,33,21
24208,21518,21518, u'2015/2016', u'2015-11-23 00:00:00',8370,28,34,22
24209,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',10205,25,31,20
24209,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',8372,25,32,22
24210,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8633,27,30,22
24210,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8634,28,32,23
24211,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8560,25,32,21
24211,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8302,27,32,22
24212,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',10267,24,31,19
24212,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8306,27,33,23
24213,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',9783,29,34,22
24213,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',9910,27,29,21
24214,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',9869,25,31,19
24214,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',8581,27,35,21
24215,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',8603,28,34,21
24215,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',9906,27,34,22
24216,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',8558,25,29,19
24216,21518,21518, u'2015/2016', u'2015-11-21 00:00:00',9864,30,36,19
24217,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',7878,25,29,18
24217,21518,21518, u'2015/2016', u'2015-11-22 00:00:00',8315,27,34,21
24218,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8305,28,33,23
24218,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',10205,23,28,18
24219,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8372,26,32,22
24219,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8633,26,32,21
24220,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',8634,29,32,23
24220,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',8560,26,32,21
24221,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8302,26,30,22
24221,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',10267,24,31,19
24222,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',8306,27,33,23
24222,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',9783,29,34,22
24223,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',9910,26,30,20
24223,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',9869,24,31,19
24224,21518,21518, u'2015/2016', u'2015-11-27 00:00:00',8581,27,35,21
24224,21518,21518, u'2015/2016', u'2015-11-27 00:00:00',8603,27,34,19
24225,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',9906,25,34,20
24225,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',8558,25,30,19
24226,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',9864,30,36,24
24226,21518,21518, u'2015/2016', u'2015-11-28 00:00:00',7878,25,29,18
24227,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8370,28,34,22
24227,21518,21518, u'2015/2016', u'2015-11-29 00:00:00',8315,27,34,21
24228,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',10205,25,31,18
24228,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',8370,28,33,22
24229,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',8633,27,32,24
24229,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',8305,27,31,21
24230,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',8560,26,32,21
24230,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',8372,25,32,22
24231,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',10267,23,29,19
24231,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',8634,29,32,23
24232,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',9783,29,34,26
24232,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',8302,27,32,22
24233,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',9869,23,31,18
24233,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',8306,27,33,23
24234,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',8603,27,34,19
24234,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',9910,26,30,20
24235,21518,21518, u'2015/2016', u'2015-12-07 00:00:00',8558,25,29,19
24235,21518,21518, u'2015/2016', u'2015-12-07 00:00:00',8581,27,35,21
24236,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',7878,25,29,18
24236,21518,21518, u'2015/2016', u'2015-12-05 00:00:00',9906,26,32,20
24237,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',8315,29,35,21
24237,21518,21518, u'2015/2016', u'2015-12-06 00:00:00',9864,28,35,19
24238,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',10205,25,31,21
24238,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',8633,27,32,23
24239,21518,21518, u'2015/2016', u'2015-12-11 00:00:00',8305,28,33,23
24239,21518,21518, u'2015/2016', u'2015-12-11 00:00:00',8560,25,30,21
24240,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',8372,26,32,22
24240,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',10267,24,31,19
24241,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8634,28,32,20
24241,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',9783,28,33,22
24242,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8302,27,32,22
24242,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',9869,24,31,18
24243,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8306,27,33,23
24243,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8603,30,34,23
24244,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',9910,27,30,20
24244,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8558,26,29,21
24245,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',8581,27,35,21
24245,21518,21518, u'2015/2016', u'2015-12-12 00:00:00',7878,24,29,18
24246,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',9906,25,32,20
24246,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',8315,27,34,21
24247,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',8370,28,34,22
24247,21518,21518, u'2015/2016', u'2015-12-13 00:00:00',9864,28,36,19
24248,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',8633,28,32,24
24248,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',8370,29,34,23
24249,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',8560,25,28,21
24249,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',10205,27,31,21
24250,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',10267,23,28,19
24250,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8305,28,33,23
24251,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',9783,28,33,23
24251,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8372,25,32,22
24252,21518,21518, u'2015/2016', u'2016-02-17 00:00:00',9869,24,31,18
24252,21518,21518, u'2015/2016', u'2016-02-17 00:00:00',8634,28,32,24
24253,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8603,29,34,19
24253,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8302,27,32,22
24254,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8558,25,29,19
24254,21518,21518, u'2015/2016', u'2015-12-19 00:00:00',8306,28,33,23
24255,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',7878,25,29,18
24255,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',9910,25,30,20
24256,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',8315,28,34,21
24256,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',8581,26,35,21
24257,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',9864,28,36,24
24257,21518,21518, u'2015/2016', u'2015-12-20 00:00:00',9906,25,32,20
24258,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8633,27,32,24
24258,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8560,26,32,21
24259,21518,21518, u'2015/2016', u'2015-12-31 00:00:00',10205,25,31,18
24259,21518,21518, u'2015/2016', u'2015-12-31 00:00:00',10267,24,30,19
24260,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8305,28,33,23
24260,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',9783,27,33,22
24261,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8372,26,32,22
24261,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',9869,23,31,18
24262,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8634,29,32,23
24262,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8603,28,34,19
24263,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8302,26,30,22
24263,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8558,25,31,19
24264,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8306,27,33,24
24264,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',7878,25,29,18
24265,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',9910,26,30,20
24265,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8315,27,34,21
24266,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8581,27,39,21
24266,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',9864,27,36,19
24267,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',8370,29,34,22
24267,21518,21518, u'2015/2016', u'2015-12-30 00:00:00',9906,25,31,20
24268,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8370,28,34,22
24268,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8560,25,29,21
24269,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',10267,24,28,19
24269,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8633,27,32,21
24270,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',9783,27,33,22
24270,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',10205,26,31,22
24271,21518,21518, u'2015/2016', u'2016-01-04 00:00:00',9869,24,31,18
24271,21518,21518, u'2015/2016', u'2016-01-04 00:00:00',8305,28,33,23
24272,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8603,27,34,19
24272,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8372,26,32,22
24273,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',8558,24,29,19
24273,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',8634,29,32,23
24274,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',7878,25,33,18
24274,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8302,27,32,22
24275,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8315,29,35,21
24275,21518,21518, u'2015/2016', u'2016-01-03 00:00:00',8306,28,33,23
24276,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',9864,28,36,21
24276,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',9910,25,30,20
24277,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',9906,26,32,20
24277,21518,21518, u'2015/2016', u'2016-01-02 00:00:00',8581,26,30,21
24278,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',8560,26,32,21
24278,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',10267,24,29,20
24279,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8633,28,32,23
24279,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',9783,27,33,22
24280,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',10205,25,31,19
24280,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',9869,25,31,19
24281,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8305,28,33,23
24281,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8603,27,34,19
24282,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',8372,25,32,22
24282,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',8558,24,29,19
24283,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8634,27,32,23
24283,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',7878,23,29,18
24284,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8302,26,32,22
24284,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8315,28,35,21
24285,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',8306,27,33,23
24285,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',9864,29,36,21
24286,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',9910,26,30,20
24286,21518,21518, u'2015/2016', u'2016-01-10 00:00:00',9906,26,32,20
24287,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8581,27,35,21
24287,21518,21518, u'2015/2016', u'2016-01-09 00:00:00',8370,28,33,23
24288,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',9910,27,29,21
24288,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',8370,28,35,22
24289,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8306,27,33,23
24289,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8581,27,39,21
24290,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8302,28,33,25
24290,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',9906,27,34,20
24291,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',8634,28,32,23
24291,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',9864,28,36,20
24292,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8372,26,31,22
24292,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8315,27,34,21
24293,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',8305,26,31,20
24293,21518,21518, u'2015/2016', u'2015-08-30 00:00:00',7878,26,29,19
24294,21518,21518, u'2015/2016', u'2015-08-28 00:00:00',10205,24,30,18
24294,21518,21518, u'2015/2016', u'2015-08-28 00:00:00',8558,25,29,19
24295,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',8633,26,30,22
24295,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',8603,27,34,19
24296,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',8560,25,32,20
24296,21518,21518, u'2015/2016', u'2015-08-29 00:00:00',9869,25,31,19
